"","pid","ahid","asex","amastat","aage","aqfachi","alknbrd","apaygu","aregion","wave1","bhid","bsex","bmastat","bage","bqfachi","blknbrd","bpaygu","bregion","wave2","paych","change_pay"
"5647",15976459,1498169,1,2,30,2,1,NA,10,1,2630664,1,1,31,2,1,NA,10,1,NA,NA
"5648",15976483,1498169,2,2,26,2,1,1000.76983642578,10,1,2630664,2,1,27,2,1,1776.36645507812,10,1,775.596618652344,775.596618652344
"5649",15979806,1498436,1,1,61,7,1,NA,10,1,2630818,1,1,61,7,1,NA,10,1,NA,NA
"5650",15979849,1498436,2,1,59,7,1,641.333312988281,10,1,2630818,2,1,60,7,1,684.666687011719,10,1,43.3333740234375,43.3333740234375
"5651",15982041,1498622,1,1,44,5,1,1526.10522460938,10,1,2630958,1,1,45,5,1,1666.59362792969,10,1,140.488403320312,140.488403320312
"5652",15982076,1498622,2,1,44,7,1,316.333343505859,10,1,2630958,2,1,45,7,1,333.666656494141,10,1,17.3333129882812,17.3333129882812
"5653",15987647,1499092,1,1,51,5,1,2001.53967285156,10,1,2631164,1,1,52,5,1,2037.5673828125,10,1,36.0277099609375,36.0277099609375
"5654",15987671,1499092,2,1,51,7,1,953.333312988281,10,1,2631164,2,1,52,7,1,896.689758300781,10,1,-56.6435546875,-56.6435546875
"5655",15987701,1499092,2,6,24,5,1,775.666687011719,10,1,2631164,2,6,25,5,1,740.175476074219,10,1,-35.4912109375,-35.4912109375
"5656",15988767,1499181,2,3,79,7,1,NA,10,1,2631385,2,3,80,7,1,NA,10,1,NA,NA
"5657",15989887,1499289,1,1,34,5,1,1079,10,1,2631458,1,1,35,5,1,NA,10,1,NA,NA
"5658",15989917,1499289,2,1,34,6,1,NA,10,1,2631458,2,1,34,6,1,NA,10,1,NA,NA
"5659",15994368,1499653,2,6,52,5,1,700.538879394531,10,1,2632039,2,6,53,5,1,1191.66662597656,10,1,491.127746582031,491.127746582031
"5660",15996603,1499831,2,1,29,5,1,294.226318359375,10,1,2632101,2,1,30,5,1,NA,10,1,NA,NA
"5661",15996638,1499831,1,1,33,5,1,1516.66662597656,10,1,2632101,1,1,34,5,1,NA,10,1,NA,NA
"5662",15997723,1499939,1,1,69,7,1,NA,10,1,2632527,1,1,70,7,1,NA,10,1,NA,NA
"5663",15997758,1499939,2,1,66,7,1,NA,10,1,2632527,2,1,67,7,1,NA,10,1,NA,NA
"5664",15999963,1500112,2,3,74,7,2,NA,10,1,2632667,2,3,75,7,2,NA,10,1,NA,NA
"5665",16001087,1500201,1,1,54,7,1,1733.33337402344,10,1,2632748,1,1,55,7,1,2117.47778320312,10,1,384.144409179688,384.144409179688
"5666",16001117,1500201,2,1,56,7,1,NA,10,1,2632748,2,1,57,7,1,NA,10,1,NA,NA
"5667",16002202,1500309,2,6,40,6,1,1303.00231933594,10,1,2632896,2,6,41,6,1,NA,10,1,NA,NA
"5668",16003322,1500392,1,1,62,7,1,NA,10,1,2632969,1,1,63,7,1,NA,10,1,NA,NA
"5669",16005562,1500589,2,2,24,4,1,777.59814453125,10,1,2633108,2,2,25,4,1,850.654357910156,10,1,73.0562133789062,73.0562133789062
"5670",16005597,1500589,1,2,30,5,1,1050.80834960938,10,1,2633108,1,2,31,5,1,1050.80834960938,10,1,0,0
"5671",16006682,1500678,1,3,75,7,1,NA,10,1,2633248,1,3,76,7,1,NA,10,1,NA,NA
"5672",16006712,1500678,2,6,28,5,1,733.333312988281,10,1,2633248,2,6,29,5,1,990.762145996094,10,1,257.428833007812,257.428833007812
"5673",16007808,1500767,2,1,42,5,1,234,10,1,2633396,2,1,43,5,2,229.66667175293,10,1,-4.33332824707031,-4.33332824707031
"5674",16007832,1500767,1,1,45,7,1,1126.66662597656,10,1,2633396,1,1,46,7,1,866.666687011719,10,1,-259.999938964844,-259.999938964844
"5675",16007867,1500767,1,6,16,7,1,NA,10,1,2633396,1,6,17,5,1,NA,10,1,NA,NA
"5676",16008928,1500856,2,6,59,7,1,NA,10,1,2633744,2,6,60,7,1,NA,10,1,NA,NA
"5677",16012283,1501143,2,4,32,5,1,NA,10,1,2633817,2,5,33,5,1,NA,10,1,NA,NA
"5678",16013409,1501232,1,6,23,5,2,953.333312988281,10,1,2634104,1,6,25,5,1,1421.33337402344,10,1,468.000061035156,468.000061035156
"5679",16014529,1501321,2,1,56,7,1,NA,10,1,2634171,2,1,57,7,1,NA,10,1,NA,NA
"5680",16014553,1501321,1,1,59,7,1,793,10,1,2634171,1,1,59,7,1,NA,10,1,NA,NA
"5681",16014618,1501321,1,6,26,6,1,NA,10,1,2634171,1,6,26,6,1,NA,10,1,NA,NA
"5682",16017889,1501607,1,1,70,7,1,NA,10,1,2634457,1,1,71,7,1,NA,10,1,NA,NA
"5683",16017919,1501607,2,1,67,7,1,NA,10,1,2634457,2,1,68,7,1,NA,10,1,NA,NA
"5684",16020111,1501798,1,1,29,7,1,1018.33331298828,10,1,2634619,1,1,30,7,1,1300,10,1,281.666687011719,281.666687011719
"5685",16020146,1501798,2,1,32,5,1,1154.88842773438,10,1,2634619,2,1,32,5,1,1206.92846679688,10,1,52.0400390625,52.0400390625
"5686",16023471,1502077,2,1,65,7,1,NA,10,1,2635038,2,3,66,7,1,NA,10,1,NA,NA
"5687",16025717,1502263,2,1,38,7,1,NA,10,1,2635321,2,1,39,7,1,26,10,1,NA,NA
"5688",16025741,1502263,1,1,31,5,1,1000,10,1,2635321,1,1,32,5,1,1050.80834960938,10,1,50.808349609375,50.808349609375
"5689",16029089,1502549,1,1,44,7,1,NA,10,1,2635607,1,1,44,7,1,NA,10,1,NA,NA
"5690",16031318,1502727,2,1,25,5,1,416.666656494141,10,1,2635968,2,1,26,5,1,520,10,1,103.333343505859,103.333343505859
"5691",16032438,1502816,2,1,60,7,1,NA,10,1,2636247,2,1,61,7,1,NA,10,1,NA,NA
"5692",16032462,1502816,1,1,62,7,1,832,10,1,2636247,1,1,63,7,1,NA,10,1,NA,NA
"5693",16034678,1503006,2,1,68,7,1,NA,10,1,2636395,2,1,69,7,1,NA,10,1,NA,NA
"5694",16034708,1503006,1,1,68,7,1,NA,10,1,2636395,1,1,69,7,1,NA,10,1,NA,NA
"5695",16035798,1503103,1,3,76,5,1,117,10,1,2636549,1,3,77,5,1,NA,10,1,NA,NA
"5696",16038037,1503286,2,1,30,2,1,1901.46264648438,10,1,2636891,2,1,31,2,1,1901.46264648438,10,1,0,0
"5697",16038061,1503286,1,1,34,2,1,1372.05541992188,10,1,2636891,1,1,35,2,1,1362.04772949219,10,1,-10.0076904296875,-10.0076904296875
"5698",16039157,1503383,2,1,34,5,1,565.434936523438,10,1,2637049,2,1,35,5,1,602.463439941406,10,1,37.0285034179688,37.0285034179688
"5699",16039181,1503383,1,1,37,6,1,2383.33325195312,10,1,2637049,1,1,38,6,1,2496.79614257812,10,1,113.462890625,113.462890625
"5700",16040279,1503472,2,4,27,6,1,60.6666679382324,10,1,2637324,2,4,28,6,1,60.6666679382324,10,1,0,0
"5701",16041399,1503561,2,4,54,7,1,NA,10,1,2637464,2,4,55,7,2,NA,10,1,NA,NA
"5702",16042506,1503669,1,1,46,5,2,NA,10,1,2637618,1,1,47,5,2,NA,10,1,NA,NA
"5703",16042549,1503669,2,1,44,7,2,290.223266601562,10,1,2637618,2,1,45,7,1,277.213256835938,10,1,-13.010009765625,-13.010009765625
"5704",16042573,1503669,1,6,19,7,1,NA,10,1,2637685,1,6,20,7,1,390,10,1,NA,NA
"5705",16042603,1503669,1,6,17,6,1,177.66667175293,10,1,2637618,1,6,18,6,1,225.33332824707,10,1,47.6666564941406,47.6666564941406
"5706",16046986,1504037,1,6,36,2,2,NA,10,1,2637979,1,6,37,2,1,NA,10,1,NA,NA
"5707",16049233,1504223,1,1,70,3,1,NA,10,1,2638045,1,1,71,3,1,NA,10,1,NA,NA
"5708",16050347,1504312,1,3,70,7,1,NA,10,1,2638258,1,3,71,7,1,NA,10,1,NA,NA
"5709",16053702,1504592,2,6,42,5,1,NA,10,1,2638401,2,6,43,5,1,NA,10,1,NA,NA
"5710",16057066,1504878,1,1,78,5,1,NA,10,1,2638541,1,1,79,5,1,NA,10,1,NA,NA
"5711",16057104,1504878,2,1,68,7,1,NA,10,1,2638541,2,1,69,7,1,NA,10,1,NA,NA
"5712",16058186,1504967,2,1,68,5,1,NA,10,1,2638681,2,1,69,5,1,NA,10,1,NA,NA
"5713",16058216,1504967,1,1,71,7,1,NA,10,1,2638681,1,1,72,7,1,NA,10,1,NA,NA
"5714",16059301,1505068,1,6,22,7,2,NA,10,1,2638827,1,6,22,7,2,NA,10,1,NA,NA
"5715",16060423,1505157,1,5,80,7,1,NA,10,1,2638894,1,5,81,7,1,NA,10,1,NA,NA
"5716",16061543,1505246,2,3,71,NA,1,NA,10,1,2638967,2,3,72,NA,1,NA,10,1,NA,NA
"5717",16063783,1505432,1,2,25,5,2,NA,10,1,2639033,1,2,26,4,1,NA,10,1,NA,NA
"5718",16063813,1505432,2,2,24,6,2,NA,10,1,2639033,2,2,25,6,2,NA,10,1,NA,NA
"5719",16064909,1505521,1,1,68,4,2,NA,10,1,2639319,1,1,69,4,2,NA,10,1,NA,NA
"5720",16064933,1505521,2,1,67,5,2,NA,10,1,2639319,2,1,68,5,2,NA,10,1,NA,NA
"5721",16066022,1505629,1,1,24,7,2,NA,10,1,2639459,1,1,25,7,1,NA,10,1,NA,NA
"5722",16066057,1505629,2,1,23,5,2,NA,10,1,2639459,2,1,24,5,2,NA,10,1,NA,NA
"5723",16067142,1505718,2,1,21,4,2,221,10,1,2639661,2,1,22,4,1,NA,10,1,NA,NA
"5724",16067177,1505718,1,1,27,6,1,559,10,1,2639661,1,1,28,6,1,581.9765625,10,1,22.9765625,22.9765625
"5725",16068262,1505807,2,6,42,3,1,778.598937988281,10,1,2639807,2,6,43,3,1,812.625122070312,10,1,34.0261840820312,34.0261840820312
"5726",16071611,1506099,2,1,57,5,1,450.346435546875,10,1,2640015,2,1,58,5,1,470.36181640625,10,1,20.015380859375,20.015380859375
"5727",16071646,1506099,1,1,60,7,1,NA,10,1,2640015,1,1,61,7,1,NA,10,1,NA,NA
"5728",16071689,1506099,2,6,21,5,1,650.500366210938,10,1,2640015,2,6,22,5,1,810.623596191406,10,1,160.123229980469,160.123229980469
"5729",16072731,1506188,1,1,32,4,1,2101.61669921875,10,1,2640228,1,1,33,4,1,2602.00146484375,10,1,500.384765625,500.384765625
"5730",16072766,1506188,2,1,30,7,1,NA,10,1,2640228,2,1,31,7,1,NA,10,1,NA,NA
"5731",16073851,1506277,2,3,84,7,1,NA,10,1,2640511,2,3,85,7,1,NA,10,1,NA,NA
"5732",16076109,1506463,1,1,62,7,1,1126.66662597656,10,1,2640589,1,1,63,7,1,1083.33337402344,10,1,-43.333251953125,-43.333251953125
"5733",16076133,1506463,2,1,61,5,1,169,10,1,2640589,2,1,62,5,1,173.33332824707,10,1,4.33332824707031,4.33332824707031
"5734",16077229,1506552,2,1,37,3,1,NA,10,1,2640724,2,1,38,3,1,NA,10,1,NA,NA
"5735",16077253,1506552,1,1,39,3,1,1301.00073242188,10,1,2640724,1,1,40,3,1,1501.15478515625,10,1,200.154052734375,200.154052734375
"5736",16079469,1506749,1,3,71,7,1,NA,10,1,2641003,1,3,72,7,1,NA,10,1,NA,NA
"5737",16080572,1506838,1,3,79,7,1,NA,10,1,2641089,1,3,80,7,1,NA,10,1,NA,NA
"5738",16081692,1506927,2,3,70,7,1,NA,10,1,2641151,2,3,71,7,1,NA,10,1,NA,NA
"5739",16082818,1507028,1,3,74,7,1,NA,10,1,2641224,1,3,75,7,1,NA,10,1,NA,NA
"5740",16083938,1507117,2,3,62,7,1,NA,10,1,2641291,2,3,63,7,1,NA,10,1,NA,NA
"5741",16086171,1507303,1,3,45,7,1,NA,10,1,2641518,1,3,46,7,1,NA,10,1,NA,NA
"5742",16086201,1507303,2,6,20,5,1,303.333343505859,10,1,2641518,2,6,21,5,1,303.333343505859,10,1,0,0
"5743",16087291,1507397,1,1,31,5,1,1250.96228027344,10,1,2641739,1,1,32,5,1,1255.18420410156,10,1,4.221923828125,4.221923828125
"5744",16087321,1507397,2,1,32,7,1,520,10,1,2641739,2,1,33,7,1,476.666656494141,10,1,-43.3333435058594,-43.3333435058594
"5745",16089537,1507583,1,3,69,7,1,NA,10,1,2641941,1,3,70,7,1,NA,10,1,NA,NA
"5746",16092899,1507869,2,3,72,NA,NA,NA,10,1,2642018,2,3,72,NA,NA,NA,10,1,NA,NA
"5747",16092988,1507869,2,6,30,7,1,214.5,10,1,2642018,2,6,31,7,1,NA,10,1,NA,NA
"5748",16095138,1508059,1,1,51,7,1,NA,10,1,2642441,1,1,52,7,1,NA,10,1,NA,NA
"5749",16095162,1508059,2,1,47,7,1,NA,10,1,2642441,2,1,48,7,1,147.33332824707,10,1,NA,NA
"5750",16096258,1508148,2,1,21,7,1,NA,10,1,2642727,2,1,22,7,1,NA,10,1,NA,NA
"5751",16096282,1508148,1,1,20,7,1,NA,10,1,2642727,1,1,21,7,1,NA,10,1,NA,NA
"5752",16097378,1508237,2,4,31,5,1,NA,10,1,2643014,2,4,32,5,1,NA,10,1,NA,NA
"5753",16099613,1508423,1,1,32,3,1,1301.00073242188,10,1,2643448,1,1,33,3,1,1401.07775878906,10,1,100.077026367188,100.077026367188
"5754",16099648,1508423,2,1,27,5,1,695.535034179688,10,1,2643448,2,1,28,5,1,696.601745605469,10,1,1.06671142578125,1.06671142578125
"5755",16100727,1508512,1,1,63,7,1,NA,10,1,2643669,1,1,64,7,1,NA,10,1,NA,NA
"5756",16104099,1508792,1,1,37,7,1,1759.91723632812,10,1,2644231,1,1,38,7,1,1879.44580078125,10,1,119.528564453125,119.528564453125
"5757",16104129,1508792,2,1,31,7,1,104,10,1,2644231,2,1,32,7,1,108.333335876465,10,1,4.33333587646484,4.33333587646484
"5758",16105206,1508881,2,4,44,3,1,1446.11242675781,10,1,2644584,2,4,45,3,1,1451.1162109375,10,1,5.0037841796875,5.0037841796875
"5759",16106326,1508989,1,1,34,4,1,878.675903320312,10,1,2644738,1,1,35,4,1,771.593566894531,10,1,-107.082336425781,-107.082336425781
"5760",16106369,1508989,2,1,33,4,1,503.387237548828,10,1,2644738,2,1,35,4,1,722.555847167969,10,1,219.168609619141,219.168609619141
"5761",16107446,1509071,2,1,41,7,1,325,10,1,2645025,2,1,42,7,1,303.333343505859,10,1,-21.6666564941406,-21.6666564941406
"5762",16107489,1509071,1,1,41,NA,NA,NA,10,1,2645025,1,1,42,NA,NA,NA,10,1,NA,NA
"5763",16108566,1509179,2,1,43,7,2,775.666687011719,10,1,2645319,2,1,44,7,NA,866.666687011719,10,1,91,91
"5764",16108604,1509179,1,1,45,7,1,1213.33337402344,10,1,2645319,1,1,47,7,1,1083.33337402344,10,1,-130,-130
"5765",16108663,1509179,1,6,18,4,1,463.666656494141,10,1,2645319,1,6,19,4,1,585,10,1,121.333343505859,121.333343505859
"5766",16109686,1509268,2,1,34,5,1,NA,10,1,2645599,2,1,35,5,NA,312,10,1,NA,NA
"5767",16109716,1509268,1,1,33,7,1,NA,10,1,2645599,1,1,34,7,1,693.333312988281,10,1,NA,NA
"5768",16110803,1509357,1,6,22,5,1,1040,10,1,2645947,1,6,22,NA,NA,NA,10,1,NA,NA
"5769",16110862,1509357,2,6,17,5,1,83.0638961791992,10,1,2645947,2,6,18,5,1,104,10,1,20.9361038208008,20.9361038208008
"5770",16111958,1509446,2,1,41,7,1,130,10,1,2646161,2,1,42,7,1,99.861328125,10,1,-30.138671875,-30.138671875
"5771",16111982,1509446,1,3,71,NA,NA,NA,10,1,2646161,1,3,72,NA,NA,NA,10,1,NA,NA
"5772",16114167,1509632,1,1,46,5,1,900.69287109375,10,1,2646528,1,1,47,5,1,931.666687011719,10,1,30.9738159179688,30.9738159179688
"5773",16114191,1509632,2,1,46,5,1,600.4619140625,10,1,2646528,2,1,47,5,1,541.666687011719,10,1,-58.7952270507812,-58.7952270507812
"5774",16114221,1509632,1,6,16,7,1,NA,10,1,2646528,1,6,17,NA,NA,NA,10,1,NA,NA
"5775",16114256,1509632,1,3,69,NA,NA,NA,10,1,2646528,1,3,70,NA,NA,NA,10,1,NA,NA
"5776",16115287,1509721,1,1,35,7,1,866.666687011719,10,1,2646811,1,1,36,7,2,1170,10,1,303.333312988281,303.333312988281
"5777",16115317,1509721,2,1,31,7,2,151.66667175293,10,1,2646811,2,1,31,7,1,NA,10,1,NA,NA
"5778",16117522,1509918,1,1,53,5,1,1300,10,1,2647095,1,1,53,5,1,1112.65026855469,10,1,-187.349731445312,-187.349731445312
"5779",16117557,1509918,2,1,47,7,1,NA,10,1,2647095,2,1,47,7,1,NA,10,1,NA,NA
"5780",16117581,1509918,2,6,18,5,1,390,10,1,2647095,2,6,19,5,1,650,10,1,260,260
"5781",16118642,1510002,1,1,53,7,1,962,10,1,2647311,1,1,54,7,1,1147.56091308594,10,1,185.560913085938,185.560913085938
"5782",16118677,1510002,2,1,49,7,1,650,10,1,2647311,2,1,50,7,1,866.763671875,10,1,216.763671875,216.763671875
"5783",16118707,1510002,1,6,20,NA,NA,NA,10,1,2647311,1,6,21,7,1,780,10,1,NA,NA
"5784",16119762,1510096,2,4,56,7,1,NA,10,1,2647524,2,4,58,7,1,NA,10,1,NA,NA
"5785",16120876,1510193,1,6,23,4,1,659.970947265625,10,1,2647591,1,6,24,4,1,641.690612792969,10,1,-18.2803344726562,-18.2803344726562
"5786",16123123,1510371,1,1,51,7,1,1300,10,1,2647664,1,1,52,7,1,NA,10,1,NA,NA
"5787",16123158,1510371,2,1,49,7,1,NA,10,1,2647664,2,1,50,7,1,NA,10,1,NA,NA
"5788",16123182,1510371,1,6,26,7,1,780,10,1,2647664,1,6,27,7,1,910,10,1,130,130
"5789",16124243,1510479,1,1,44,4,2,NA,10,1,2647885,1,1,45,4,1,NA,10,1,NA,NA
"5790",16124278,1510479,2,1,41,5,2,NA,10,1,2647885,2,1,42,5,1,NA,10,1,NA,NA
"5791",16124308,1510479,2,6,18,4,1,NA,10,1,2647885,2,6,19,4,2,NA,10,1,NA,NA
"5792",16126483,1510657,2,1,30,5,1,784.333312988281,10,1,2648237,2,1,31,5,1,1063.818359375,10,1,279.485046386719,279.485046386719
"5793",16126513,1510657,1,1,33,7,1,1300,10,1,2648237,1,1,34,7,1,563.333312988281,10,1,-736.666687011719,-736.666687011719
"5794",16127609,1510746,1,1,43,7,2,710.666687011719,10,1,2648539,1,1,44,7,2,983.666687011719,10,1,273,273
"5795",16127633,1510746,2,1,41,7,2,NA,10,1,2648539,2,1,42,7,2,NA,10,1,NA,NA
"5796",16127668,1510746,2,6,19,6,1,NA,10,1,2648539,2,6,20,6,1,NA,10,1,NA,NA
"5797",16127692,1510746,1,6,21,5,1,780,10,1,2648539,1,6,22,NA,NA,NA,10,1,NA,NA
"5798",16128753,1510843,1,5,36,3,1,955.425476074219,10,1,2648954,1,4,37,3,1,1040,10,1,84.5745239257812,84.5745239257812
"5799",16133196,1511211,1,1,53,5,1,NA,10,1,2649039,1,1,54,5,1,NA,10,1,NA,NA
"5800",16133226,1511211,2,1,49,7,1,212.33332824707,10,1,2649039,2,1,50,7,1,221,10,1,8.66667175292969,8.66667175292969
"5801",16133269,1511211,1,6,16,5,1,NA,10,1,2649101,1,6,17,5,1,1443,3,1,NA,NA
"5802",16135431,1511408,1,1,45,7,2,1100.84680175781,10,1,2649241,1,1,46,7,2,790.608154296875,10,1,-310.238647460938,-310.238647460938
"5803",16135466,1511408,2,1,42,7,1,NA,10,1,2649241,2,1,44,7,1,NA,10,1,NA,NA
"5804",16137671,1511599,2,3,62,7,1,NA,10,1,2649454,2,3,63,7,1,NA,10,1,NA,NA
"5805",16138791,1511688,2,3,61,7,1,NA,10,1,2649527,2,3,62,7,1,NA,10,1,NA,NA
"5806",16141032,1511866,1,5,28,4,1,931.666687011719,10,1,2649594,1,5,29,4,1,NA,10,1,NA,NA
"5807",16142152,1511963,1,1,70,7,1,NA,10,1,2649667,1,1,71,7,1,NA,10,1,NA,NA
"5808",16142187,1511963,2,1,65,7,1,NA,10,1,2649667,2,1,66,7,1,NA,10,1,NA,NA
"5809",16145518,1512242,1,1,54,5,1,806,10,1,2650339,1,1,55,5,1,871,10,1,65,65
"5810",16145542,1512242,2,1,49,7,1,442,10,1,2650339,2,1,50,7,1,442,10,1,0,0
"5811",16146638,1512331,1,2,25,NA,NA,NA,10,1,2650479,1,2,26,5,2,NA,10,1,NA,NA
"5812",16146662,1512331,2,2,22,4,1,580.666687011719,10,1,2650479,2,2,23,4,1,641.333312988281,10,1,60.6666259765625,60.6666259765625
"5813",16149998,1512617,2,6,80,7,2,NA,10,1,2650614,2,6,81,7,1,NA,10,1,NA,NA
"5814",16152239,1512803,2,2,25,5,1,NA,10,1,2650681,2,6,26,5,1,NA,10,1,NA,NA
"5815",16153359,1512897,1,1,32,5,1,1256.66662597656,10,1,2650827,1,1,33,5,1,1386.66662597656,10,1,130,130
"5816",16153383,1512897,2,1,32,5,1,NA,10,1,2650827,2,1,33,5,1,NA,10,1,NA,NA
"5817",16155599,1513087,2,4,49,7,1,281.666656494141,10,1,2651106,2,4,50,7,1,NA,10,1,NA,NA
"5818",16158946,1513362,1,6,28,6,2,NA,10,1,2651734,1,6,29,6,1,NA,10,1,NA,NA
"5819",16162307,1513648,2,5,29,5,1,NA,10,1,2651807,2,1,30,5,1,NA,10,1,NA,NA
"5820",16163427,1513737,1,1,75,7,1,NA,10,1,2652099,1,3,76,7,1,NA,10,1,NA,NA
"5821",16165691,1513923,2,1,58,7,1,NA,11,1,2652234,2,1,59,7,1,NA,11,1,NA,NA
"5822",16166787,1514016,1,6,34,4,1,NA,11,1,2652374,1,6,35,4,1,NA,11,1,NA,NA
"5823",16167902,1514113,2,3,71,3,1,NA,11,1,2652447,2,3,72,3,1,NA,11,1,NA,NA
"5824",16171268,1514393,1,1,34,7,1,979.333312988281,11,1,2652528,1,1,35,7,1,1057.33337402344,11,1,78.0000610351562,78.0000610351562
"5825",16171292,1514393,2,1,29,5,1,329.333343505859,11,1,2652528,2,1,30,5,1,524.333312988281,11,1,194.999969482422,194.999969482422
"5826",16173503,1514571,2,3,40,4,1,NA,11,1,2652811,2,3,41,4,1,NA,11,1,NA,NA
"5827",16175743,1514768,1,2,34,7,1,800.615844726562,11,1,2653249,1,2,35,7,1,650,11,1,-150.615844726562,-150.615844726562
"5828",16175778,1514768,2,2,31,5,1,1353.09191894531,11,1,2653249,2,2,32,5,1,1068.62707519531,11,1,-284.46484375,-284.46484375
"5829",16176863,1514857,2,3,65,7,1,NA,11,1,2653389,2,3,66,7,1,NA,11,1,NA,NA
"5830",16176898,1514857,1,6,31,6,1,NA,11,1,2653389,1,6,32,6,1,NA,11,1,NA,NA
"5831",16180216,1515136,2,1,40,7,1,182,11,1,2653524,2,1,41,7,1,86.6666641235352,11,1,-95.3333358764648,-95.3333358764648
"5832",16180259,1515136,1,1,44,7,1,1516.66662597656,11,1,2653524,1,1,45,7,1,1343.33337402344,11,1,-173.333251953125,-173.333251953125
"5833",16180283,1515136,1,6,22,4,1,650,11,1,2653591,1,1,23,4,1,545.356811523438,11,1,-104.643188476562,-104.643188476562
"5834",16180313,1515136,1,6,20,6,1,866.666687011719,11,1,2653524,1,6,21,6,1,671.666687011719,11,1,-195,-195
"5835",16182456,1515322,2,6,58,2,1,NA,11,1,2653818,2,6,59,2,1,NA,11,1,NA,NA
"5836",16183576,1515411,1,1,52,5,2,900.69287109375,11,1,2653885,1,2,52,5,2,1000.76983642578,11,1,100.076965332031,100.076965332031
"5837",16183606,1515411,2,1,46,3,1,1000.76983642578,11,1,2653885,2,2,47,3,1,1200.923828125,11,1,200.153991699219,200.153991699219
"5838",16183649,1515411,2,6,18,4,2,60.6666679382324,11,1,2653885,2,6,19,4,2,104,11,1,43.3333320617676,43.3333320617676
"5839",16185811,1515608,1,1,68,4,1,NA,11,1,2654164,1,1,69,4,1,NA,11,1,NA,NA
"5840",16185846,1515608,2,1,61,7,1,NA,11,1,2654164,2,1,62,7,1,NA,11,1,NA,NA
"5841",16186931,1515691,1,6,80,7,1,NA,11,1,2654318,1,6,81,7,1,NA,11,1,NA,NA
"5842",16186966,1515691,1,6,73,7,1,NA,11,1,2654318,1,6,74,7,1,NA,11,1,NA,NA
"5843",16187008,1515691,1,6,61,NA,NA,NA,11,1,2654318,1,6,62,NA,NA,NA,11,1,NA,NA
"5844",16188063,1515799,2,3,81,7,1,NA,11,1,2654539,2,3,82,7,1,NA,11,1,NA,NA
"5845",16191412,1516078,1,1,62,4,1,2407.12109375,11,1,2654814,1,1,63,4,1,NA,11,1,NA,NA
"5846",16191447,1516078,2,1,55,7,1,NA,11,1,2654814,2,1,56,7,1,NA,11,1,NA,NA
"5847",16192567,1516167,2,1,46,5,1,650,11,1,2654954,2,1,47,5,1,866.666687011719,11,1,216.666687011719,216.666687011719
"5848",16192591,1516167,2,6,23,5,1,525.404174804688,11,1,2655039,2,1,24,5,1,525.404174804688,11,1,0,0
"5849",16192621,1516167,2,6,22,5,1,463.666656494141,11,1,2654954,2,6,23,5,1,493.379516601562,11,1,29.7128601074219,29.7128601074219
"5850",16193652,1516256,1,6,43,5,1,1668.28332519531,11,1,2655241,1,6,43,5,1,1837.5,11,1,169.216674804688,169.216674804688
"5851",16194772,1516353,1,1,54,7,1,600.4619140625,11,1,2655314,1,1,55,7,1,854.581726074219,11,1,254.119812011719,254.119812011719
"5852",16194802,1516353,2,1,47,7,1,NA,11,1,2655314,2,1,48,7,1,NA,11,1,NA,NA
"5853",16194837,1516353,1,6,17,5,1,173.33332824707,11,1,2655381,1,6,19,4,1,NA,15,1,NA,NA
"5854",16194861,1516353,2,6,15,7,1,NA,11,1,2655314,2,6,16,5,1,302.232482910156,11,1,NA,NA
"5855",16197011,1516531,2,4,59,5,1,NA,11,1,2655594,2,1,60,5,1,NA,11,1,NA,NA
"5856",16198131,1516639,1,1,54,1,1,3148.421875,11,1,2655667,1,1,55,1,1,5970.25,11,1,2821.828125,2821.828125
"5857",16198166,1516639,2,1,46,4,1,520.400329589844,11,1,2655667,2,1,47,4,1,950.731323242188,11,1,430.330993652344,430.330993652344
"5858",16201493,1516906,1,1,53,5,2,3000,11,1,2656035,1,1,54,5,2,3039.24462890625,11,1,39.24462890625,39.24462890625
"5859",16201523,1516906,2,1,50,5,2,149.5,11,1,2656035,2,1,51,5,2,182,11,1,32.5,32.5
"5860",16204859,1517198,1,1,46,4,1,3085.37353515625,11,1,2656175,1,1,47,4,1,2516.244140625,11,1,-569.12939453125,-569.12939453125
"5861",16204883,1517198,2,1,44,3,1,400.307922363281,11,1,2656175,2,1,45,3,1,450.346435546875,11,1,50.0385131835938,50.0385131835938
"5862",16205979,1517287,1,1,56,3,1,2001.53967285156,11,1,2656469,1,1,57,3,1,2081.60131835938,11,1,80.0616455078125,80.0616455078125
"5863",16206002,1517287,2,1,41,5,1,866.666687011719,11,1,2656469,2,1,42,5,1,967.695373535156,11,1,101.028686523438,101.028686523438
"5864",16206037,1517287,1,6,17,5,1,216.66667175293,11,1,2656469,1,6,18,4,1,NA,11,1,NA,NA
"5865",16207092,1517376,1,1,37,5,1,916.031555175781,11,1,2656744,1,1,38,5,1,780,11,1,-136.031555175781,-136.031555175781
"5866",16207122,1517376,2,1,31,4,1,186.33332824707,11,1,2656744,2,1,32,4,1,195,11,1,8.66667175292969,8.66667175292969
"5867",16208218,1517473,2,2,78,3,1,NA,11,1,2657023,2,6,79,3,1,NA,11,1,NA,NA
"5868",16210441,1517651,2,1,47,4,1,437.666656494141,11,1,2657104,2,1,48,NA,NA,NA,11,1,NA,NA
